EmployeeID,EmployeeName,FirstName,LastName,PayRate,HoursWorked,Fico,Exemptions,HireDate,Gender,DateEntered,IsPasswordReset,Password
7156,Augusta Howard,Augusta ,Howard,12.0400,51.8600,25.7300,1,04-25-2002,F,12-03-2009,1,HjI35oV0pX
7157,Terri Little,Terri ,Little,17.4800,23.1800,18.2800,0,09-01-2001,F,12-03-2009,0,ESaPJOnBWO
7158,Alison Yu,Alison ,Yu,14.3300,36.3700,35.3600,3,08-08-2004,F,12-03-2009,0,3EPhT1WMqO
7159,Adele Foley,Adele ,Foley,10.3800,14.8000,22.2000,4,10-27-2006,F,12-03-2009,1,fPy26Gzpbo
7160,Sharlene Mcpherson,Sharlene ,Mcpherson,12.0700,18.5000,1.7400,3,01-30-2003,F,12-03-2009,1,GJrLvRnCJz
7161,Shirley Hooper,Shirley ,Hooper,23.7400,38.4800,10.6000,0,08-22-2006,F,12-03-2009,1,zWQbKfU3rT
7162,Kaye Boyle,Kaye ,Boyle,10.7800,19.8200,17.2700,2,06-12-2000,F,12-03-2009,1,nrZ71VXqDP
7163,Edwardo Hull,Edwardo ,Hull,14.0600,36.3400,19.3600,2,10-03-2007,M,12-03-2009,0,VSLZSUUjYU
7164,Carlton Bolton,Carlton ,Bolton,11.2800,23.5700,17.5000,0,08-15-2008,M,12-03-2009,1,3x9DbpPHiC
7165,Sherrie Molina,Sherrie ,Molina,17.5100,24.4600,42.0500,3,07-31-2003,F,12-03-2009,1,5uhbc8X0gA
7166,Geoffrey Holmes,Geoffrey ,Holmes,12.2800,48.2500,27.7200,3,12-07-2000,M,12-03-2009,1,n0ShKv8qLD
7167,Charmaine Rodgers,Charmaine ,Rodgers,17.3500,23.5300,20.3900,1,05-21-2009,F,12-03-2009,1,IZBccA3FV0
7168,Amie Hodge,Amie ,Hodge,17.9200,46.1600,3.0300,0,03-10-2009,F,12-03-2009,1,SsL55k7jHz
7169,Nickolas Roth,Nickolas ,Roth,11.7600,30.6100,32.1700,3,10-09-2002,M,12-03-2009,1,Adsn0L8a7z
7170,Ladonna Roberts,Ladonna ,Roberts,15.4000,34.7700,12.0800,1,03-16-2003,F,12-03-2009,1,utfzHp1J3B
7171,Austin Norris,Austin ,Norris,14.9500,50.9100,24.1800,0,03-18-2000,M,12-03-2009,1,Ba9CtZlyBD
7172,Lanny Mckay,Lanny ,Mckay,12.4000,44.7200,16.7200,4,07-09-2002,M,12-03-2009,0,5kgWSMFANh
7173,Anna Vaughn,Anna ,Vaughn,21.2300,35.5700,9.8100,4,06-13-2009,F,12-03-2009,1,ZJagpckBdU
7174,Audra Bender,Audra ,Bender,20.3800,57.7900,7.8100,4,12-01-2003,F,12-03-2009,1,SVCe0b1jPT
7175,Bridgette Weber,Bridgette ,Weber,10.5000,32.1100,10.9000,3,04-30-2004,F,12-03-2009,0,GQFpghu9WY
7176,Jake Kelley,Jake ,Kelley,12.8000,67.8800,45.0900,3,04-15-2005,M,12-03-2009,0,QbcGez4yG5
7177,Kristopher Ramirez,Kristopher ,Ramirez,13.5300,27.0800,37.9000,3,11-22-2002,M,12-03-2009,0,V56vIi8M2y
7178,Carissa Bradford,Carissa ,Bradford,17.7000,26.4500,6.8200,4,11-04-2009,F,12-03-2009,1,0gY5GrqAHb
7179,Patty Owens,Patty ,Owens,19.4200,33.6000,19.9900,0,02-24-2002,F,12-03-2009,1,muBrQmV6vL
7180,Elise Sampson,Elise ,Sampson,16.3400,31.0000,39.8900,4,01-27-2008,F,12-03-2009,1,bvVqwTI78w
7181,Arturo Combs,Arturo ,Combs,15.9100,61.7700,7.0000,2,10-15-2006,M,12-03-2009,1,XXhMFIkZu7
7182,Irene Livingston,Irene ,Livingston,19.5400,48.3300,39.6900,4,05-18-2004,F,12-03-2009,1,cMoS9j4awa
7183,Arturo Kelley,Arturo ,Kelley,27.0000,33.5500,42.2100,0,05-24-2008,M,12-03-2009,0,jV5NQccmfG
7184,Lidia Winters,Lidia ,Winters,16.3300,23.8000,33.8500,2,02-28-2001,F,12-03-2009,1,okD4LYKqmo
7185,Clayton Garrett,Clayton ,Garrett,25.9900,19.5500,20.9600,3,02-03-2004,M,12-03-2009,0,qy14oleaId
7186,Ty Dickson,Ty ,Dickson,17.4300,40.9500,42.7800,2,12-20-2008,M,12-03-2009,1,ADhtcjsWGM
7187,Angel Robbins,Angel ,Robbins,21.5800,44.3100,29.6300,3,09-30-2007,M,12-03-2009,1,vp6O6owuSg
7188,Betty Leonard,Betty ,Leonard,15.0200,37.0500,22.4600,2,11-01-2009,F,12-03-2009,1,bFRbdpsDw9
7189,Rosemarie Williamson,Rosemarie ,Williamson,11.8900,46.1900,37.7000,3,09-24-2005,F,12-03-2009,1,SLXCyCdAWH
7190,Wilma Mccall,Wilma ,Mccall,15.0900,51.8500,35.3500,2,02-10-2003,F,12-03-2009,0,ZNaBe1C08J
7191,Matthew Dickerson,Matthew ,Dickerson,11.5400,44.8900,38.8300,1,11-23-2002,M,12-03-2009,1,cYrqbkc930
7192,Mattie Galloway,Mattie ,Galloway,11.6100,31.4100,4.3300,1,08-04-2000,F,12-03-2009,1,cpCezOcVhU
7193,Dalton Skinner,Dalton ,Skinner,22.8200,33.3500,8.6000,3,05-12-2000,M,12-03-2009,1,qSQ0WT0JnX
7194,Kathy Sparks,Kathy ,Sparks,10.0600,33.5200,28.9400,4,06-06-2006,F,12-03-2009,0,iJV6TjoRol
7195,Julia Brewer,Julia ,Brewer,13.5800,39.3000,29.4600,2,10-19-2009,F,12-03-2009,0,8HfrxwdogJ
7196,Angelica Graham,Angelica ,Graham,10.3600,33.1600,25.4300,2,03-10-2000,F,12-03-2009,0,3PCIUS8ZTJ
7197,Opal Gibbs,Opal ,Gibbs,16.6600,34.6200,4.1100,3,07-30-2008,F,12-03-2009,0,kOsUV1nVLH
7198,Tom Le,Tom ,Le,21.5600,17.6000,13.0000,4,06-09-2000,M,12-03-2009,0,GKxBe8hVWU
7199,Cornelia Moran,Cornelia ,Moran,14.9600,48.5300,47.2900,1,04-26-2002,F,12-03-2009,1,eKV0n52W3h
7200,Amie Morris,Amie ,Morris,15.4700,22.9400,20.9900,2,04-15-2000,F,12-03-2009,1,3N3tOAyyNj
7201,Roosevelt Byrd,Roosevelt ,Byrd,18.9200,57.5100,23.4900,3,02-21-2002,M,12-03-2009,0,sWq4vxkIib
7202,Gina Kirk,Gina ,Kirk,17.0700,25.5800,43.9900,1,10-15-2009,F,12-03-2009,0,LGnlFRAJwL
7203,Nestor Davila,Nestor ,Davila,25.0100,25.5200,25.6900,3,08-10-2007,M,12-03-2009,0,d5nC02sCON
7204,Tamra Huber,Tamra ,Huber,15.6800,36.5000,12.6200,1,09-06-2003,F,12-03-2009,0,rijiMub8b9
7205,Elva Mcclure,Elva ,Mcclure,12.3900,46.4600,37.1500,1,01-01-2001,F,12-03-2009,0,piGkFU6tOA
7206,Geraldine Curtis,Geraldine ,Curtis,26.5200,30.2600,31.1700,1,08-08-2009,F,12-03-2009,0,dEjlBYYQet
7207,Meagan Barron,Meagan ,Barron,26.2400,31.8900,25.7600,1,05-16-2008,F,12-03-2009,1,HkichS6Yng
7208,Ryan Gonzales,Ryan ,Gonzales,19.9000,24.8200,36.0200,1,04-25-2006,M,12-03-2009,1,Aa7y44x9NP
7209,Jannie Mayer,Jannie ,Mayer,19.4400,33.1200,9.6700,3,02-07-2004,F,12-03-2009,0,Exd48KQro0
7210,Lakeisha Wright,Lakeisha ,Wright,13.7100,22.9300,28.4300,2,10-12-2002,F,12-03-2009,0,2WOUwbt6NL
7211,Jeff Hendricks,Jeff ,Hendricks,27.5900,20.0000,7.1600,0,08-27-2008,M,12-03-2009,1,XQyb4CHGfW
7212,Seymour Rollins,Seymour ,Rollins,12.9900,34.9200,33.8800,2,07-29-2009,M,12-03-2009,1,mh8vgemnbi
7213,Mollie Santana,Mollie ,Santana,17.0400,33.8100,45.0400,1,03-14-2009,F,12-03-2009,1,jEIsjuN0US
7214,Betty Hawkins,Betty ,Hawkins,15.8200,48.5400,36.4300,0,01-31-2001,F,12-03-2009,1,fmyN9hgGdC
7215,Colton Price,Colton ,Price,25.3400,36.0300,25.4700,3,06-28-2009,M,12-03-2009,0,wRCDdzD63t
7216,Marie Meza,Marie ,Meza,16.9300,30.5900,29.9900,3,04-04-2006,F,12-03-2009,0,hsbiod1xXE
7217,Lanny Santiago,Lanny ,Santiago,17.7100,24.3700,37.1000,3,08-14-2005,M,12-03-2009,1,dZFYj1rlad
7218,Nola Holmes,Nola ,Holmes,13.7400,18.1500,40.1000,3,10-12-2002,F,12-03-2009,1,xXeZvZ6Y3a
7219,Maureen Pham,Maureen ,Pham,13.9000,35.3500,47.5900,4,03-01-2002,F,12-03-2009,0,5KqUleej6V
7220,Iris Barrera,Iris ,Barrera,19.1800,61.8300,33.7700,3,05-12-2001,F,12-03-2009,0,um7AZuWylF
7221,Colton Roman,Colton ,Roman,11.9200,22.1300,12.1700,4,05-26-2004,M,12-03-2009,1,XXcH7RTWBT
7222,Byron Wong,Byron ,Wong,28.8700,18.5600,40.8000,2,05-25-2005,M,12-03-2009,1,5pygnOQxza
7223,Laurence Hardin,Laurence ,Hardin,18.9200,31.5600,4.8600,3,10-23-2000,M,12-03-2009,1,4TVrxfD7gm
7224,Lou Goodwin,Lou ,Goodwin,19.3200,31.0900,25.1100,1,04-28-2003,F,12-03-2009,1,P71MrBkX6z
7225,Vicki Ingram,Vicki ,Ingram,26.2200,40.2100,2.9800,4,06-10-2002,F,12-03-2009,1,jRugLee5Yp
7226,Bianca Dickson,Bianca ,Dickson,14.9000,44.8700,9.4800,3,05-18-2004,F,12-03-2009,1,Wfpim2chFb
7227,Rhonda Rivers,Rhonda ,Rivers,11.5800,19.1500,40.2500,2,02-03-2008,F,12-03-2009,0,l0kWVNkDhM
7228,Guillermo Randolph,Guillermo ,Randolph,10.3000,11.7600,47.3000,3,02-16-2007,M,12-03-2009,1,xiywWHgQh9
7229,Rusty Esparza,Rusty ,Esparza,11.9700,24.6900,21.9900,4,04-20-2001,M,12-03-2009,0,fp9xs3haT1
7230,Holly Porter,Holly ,Porter,29.1400,25.4000,29.1100,2,12-31-2004,F,12-03-2009,1,POhKqeFFVK
7231,Adrienne Aguirre,Adrienne ,Aguirre,18.7600,40.3300,23.6900,2,08-27-2004,F,12-03-2009,0,m4v2gFPhEQ
7232,Garrett Mccall,Garrett ,Mccall,15.3500,24.2000,27.8700,2,11-14-2000,M,12-03-2009,0,1Jx7WfKxlk
7233,Issac Harvey,Issac ,Harvey,10.4300,22.1000,32.8800,0,06-11-2001,M,12-03-2009,0,jHGXjWe2yI
7234,Iris Reynolds,Iris ,Reynolds,17.3700,46.5500,16.8500,1,01-08-2000,F,12-03-2009,1,aCDKNDAXgK
7235,Frederico Buck,Frederico ,Buck,18.3000,22.3000,44.7800,0,08-16-2008,M,12-03-2009,0,dpuinhIieF
7236,Willa Garner,Willa ,Garner,16.5600,48.4500,35.3800,1,04-23-2006,F,12-03-2009,1,016DLxW0fM
7237,Brandy Gill,Brandy ,Gill,24.0900,36.9100,24.8700,0,01-10-2008,F,12-03-2009,0,eaZVO4wJRM
7238,Gay Hodge,Gay ,Hodge,13.1300,27.1800,43.0300,2,09-16-2002,F,12-03-2009,1,slMEsG0YfS
7239,Terrence Ramsey,Terrence ,Ramsey,12.2600,25.8300,27.7600,3,08-12-2007,M,12-03-2009,0,TYAhGSWhfo
7240,Eloy Aguilar,Eloy ,Aguilar,16.5000,31.1900,5.3900,1,07-26-2006,M,12-03-2009,0,mOrYM4qzFD
7241,Mary Orr,Mary ,Orr,21.9400,37.8800,13.0500,2,12-16-2001,F,12-03-2009,1,gG6C22KN2G
7242,Noe Santiago,Noe ,Santiago,16.7900,27.9600,34.1700,3,09-15-2000,M,12-03-2009,1,67ZginlOrJ
7243,Shanna Rivera,Shanna ,Rivera,12.1200,64.6300,1.0800,0,01-01-2004,F,12-03-2009,0,SGkPh4KNcK
7244,Emile Wu,Emile ,Wu,15.1700,19.9900,33.7600,1,07-22-2001,M,12-03-2009,0,FJSL9Jfbi5
7245,Andres Frey,Andres ,Frey,15.0800,29.7000,27.1100,2,09-20-2007,M,12-03-2009,0,CZO5qF8g7d
7246,Mildred Fisher,Mildred ,Fisher,17.2200,37.2500,42.7800,3,04-24-2008,F,12-03-2009,0,eS1J4VuOOz
7247,Dudley Powell,Dudley ,Powell,25.2300,21.3700,26.3000,0,09-14-2009,M,12-03-2009,1,smMJY8WhUe
7248,Linda Kane,Linda ,Kane,16.1300,35.7800,32.0500,4,07-11-2000,F,12-03-2009,1,lBnYahwwEL
7249,Carmela Blake,Carmela ,Blake,14.4400,23.4000,5.5500,1,10-08-2001,F,12-03-2009,0,i1x8Dvtsb5
7250,Edith Castaneda,Edith ,Castaneda,19.4300,10.4100,20.2900,3,03-05-2001,F,12-03-2009,1,HZwsI8H1KB
7251,Diann Avery,Diann ,Avery,17.9300,18.7900,30.0600,0,09-27-2005,F,12-03-2009,0,S2rmYigczn
7252,Eleanor Castillo,Eleanor ,Castillo,19.2700,20.3200,33.6700,4,06-18-2001,F,12-03-2009,1,iIC7qbFBME
7253,Rosario Pope,Rosario ,Pope,10.3800,30.4800,8.6400,3,10-10-2007,F,12-03-2009,1,7bSLWI5UIy
7254,Justin Arnold,Justin ,Arnold,16.5700,17.7700,7.1000,1,12-24-2006,M,12-03-2009,1,UrxMhJEaL6
7255,Van Black,Van ,Black,10.0100,45.6900,48.5000,3,05-30-2009,M,12-03-2009,0,kwUjt1vxuO
7256,Patti Hall,Patti ,Hall,14.1800,57.1300,12.4200,4,08-23-2005,F,12-03-2009,0,NaIgQ8hbhc
7257,Neva Phelps,Neva ,Phelps,28.0200,54.8300,42.1800,3,03-19-2008,F,12-03-2009,0,qW1aNkz7bX
7258,Coleen Mcmillan,Coleen ,Mcmillan,12.6900,39.9000,3.2700,1,09-20-2000,F,12-03-2009,1,916sqEkAxS
7259,Jeanette Carney,Jeanette ,Carney,13.4100,27.7200,8.3100,1,12-12-2000,F,12-03-2009,1,aTk9aXUEkQ
7260,Sofia Myers,Sofia ,Myers,19.0400,51.0500,27.0400,2,11-03-2003,F,12-03-2009,0,s73orRbFqx
7261,Donovan Chan,Donovan ,Chan,14.3600,49.6700,47.4600,2,08-24-2008,M,12-03-2009,1,EfbcL54ru1
7262,Colton Sampson,Colton ,Sampson,15.7200,26.5700,2.5400,2,06-21-2002,M,12-03-2009,1,tANYeBmS9L
7263,Valarie Mccarty,Valarie ,Mccarty,13.7100,31.7700,19.4800,1,08-14-2007,F,12-03-2009,0,G3eL7XgVOD
7264,Taylor Gray,Taylor ,Gray,16.6800,39.9300,3.3300,1,05-19-2002,M,12-03-2009,0,qxJ3a8rZjl
7265,Erick Pitts,Erick ,Pitts,10.3300,50.6300,44.8000,3,10-11-2005,M,12-03-2009,0,vBEI5i5KmB
7266,Raphael Fleming,Raphael ,Fleming,11.9400,13.9800,4.8700,1,02-09-2005,M,12-03-2009,1,S7twyAvdcf
7267,Mathew Sanders,Mathew ,Sanders,21.0200,22.3100,36.0800,4,02-07-2008,M,12-03-2009,1,sZELr7ZeQF
7268,Jody Becker,Jody ,Becker,18.3100,39.4000,0.7300,2,02-16-2007,M,12-03-2009,0,VkW8X8fgXW
7269,Dorthy Keith,Dorthy ,Keith,29.9600,32.7600,12.6700,1,05-13-2004,F,12-03-2009,0,thKosGKv38
7270,Wesley Blanchard,Wesley ,Blanchard,23.0500,32.8900,20.8200,4,02-25-2009,M,12-03-2009,1,JPEbba3mCa
7271,Shaun Nichols,Shaun ,Nichols,10.8100,33.9700,46.7100,3,12-26-1999,M,12-03-2009,1,hlqpYhtHLn
7272,Brooke Burns,Brooke ,Burns,19.2700,42.1400,0.6200,4,09-29-2000,F,12-03-2009,1,UhrQtchyYD
7273,Denver Choi,Denver ,Choi,11.5400,21.2000,43.7400,1,12-14-2003,M,12-03-2009,1,70GeBz3U8b
7274,Jenifer Fernandez,Jenifer ,Fernandez,26.0300,22.0000,9.9100,1,08-16-2000,F,12-03-2009,1,bWcxg2B67L
7275,Shawna Bentley,Shawna ,Bentley,14.0000,17.1000,39.8600,2,09-28-2005,F,12-03-2009,1,YfDzHfDgUd
7276,Kay Steele,Kay ,Steele,24.0600,29.0100,26.6000,3,01-23-2009,F,12-03-2009,0,n4ytv4GdwK
7277,Tia Garner,Tia ,Garner,12.7400,26.7500,19.6200,2,11-12-2000,F,12-03-2009,1,esU4iBVhNb
7278,Jami Haley,Jami ,Haley,25.4100,47.2800,41.6900,4,12-17-2007,F,12-03-2009,0,Bbk71tDXro
7279,Lolita Dougherty,Lolita ,Dougherty,17.5700,30.1500,33.1400,3,03-16-2004,F,12-03-2009,1,Q96g3cH16X
7280,Sandy Rios,Sandy ,Rios,15.4600,33.8700,33.1000,0,02-23-2001,F,12-03-2009,1,0AfjGPepJr
7281,Pedro Villegas,Pedro ,Villegas,20.8000,40.4400,15.7700,3,11-13-2000,M,12-03-2009,0,nBA9KlHVne
7282,Alton Chan,Alton ,Chan,15.5900,49.6300,44.9100,4,10-02-2003,M,12-03-2009,1,azWx8ppSEz
7283,Bonnie French,Bonnie ,French,15.3700,15.3000,18.5200,1,01-21-2001,F,12-03-2009,1,4XA1fDQ5e6
7284,Irene Charles,Irene ,Charles,17.5200,32.4600,0.3400,2,05-30-2005,F,12-03-2009,0,g3tMZlvsoT
7285,Blake Evans,Blake ,Evans,29.6200,18.1500,33.5600,1,06-06-2004,M,12-03-2009,1,WoCV8NhcD6
7286,Liliana Kim,Liliana ,Kim,19.1100,30.8600,24.1300,1,08-01-2004,F,12-03-2009,0,DQLz1hFvw8
7287,Jessica Stewart,Jessica ,Stewart,27.1800,30.6300,16.7000,1,10-28-2009,F,12-03-2009,0,jZAZ0k0MIZ
7288,Ray Webb,Ray ,Webb,11.3100,16.3500,10.2700,0,08-25-2005,M,12-03-2009,0,OiSG9h9vdy
7289,Samantha Lynn,Samantha ,Lynn,19.7900,19.5600,5.3200,2,10-12-2002,F,12-03-2009,1,KIquU4OZRl
7290,Kendra Berger,Kendra ,Berger,17.9000,58.6900,25.1000,3,09-16-2004,F,12-03-2009,0,unHAoPcKUA
7291,Alison Donaldson,Alison ,Donaldson,17.4200,42.1100,2.2800,0,08-18-2000,F,12-03-2009,1,3KZkLLWwbF
7292,Marshall Navarro,Marshall ,Navarro,11.7900,19.6600,12.0400,3,03-27-2007,M,12-03-2009,1,exuagVMiqr
7293,Ken Stafford,Ken ,Stafford,29.1200,33.3800,34.3500,2,03-16-2001,M,12-03-2009,1,9ZbqJOAn1C
7294,Gary Chavez,Gary ,Chavez,13.2100,22.8600,39.0800,4,06-12-2009,M,12-03-2009,0,QiCeZtAGM1
7295,Gonzalo Chan,Gonzalo ,Chan,12.3200,52.7200,0.9700,4,07-06-2002,M,12-03-2009,1,wcFxuqvHH5
7296,Penny Duke,Penny ,Duke,16.4500,43.1100,6.0700,1,11-10-2000,F,12-03-2009,0,ouO7tueahk
7297,Grace Phelps,Grace ,Phelps,24.5100,38.3600,7.6400,3,04-16-2007,F,12-03-2009,0,7VdnW0bWOY
7298,Adrienne Shepard,Adrienne ,Shepard,15.1100,34.3500,19.6800,3,09-25-2001,F,12-03-2009,0,yqIzOtDIki
7299,Tracy Rodgers,Tracy ,Rodgers,17.6300,29.1700,43.5100,2,01-20-2006,M,12-03-2009,1,rPnNfwoiGU
7300,Dina Roberson,Dina ,Roberson,13.1100,36.2900,21.2300,2,02-01-2000,F,12-03-2009,1,e4v7yZTl8b
7301,Kari Marshall,Kari ,Marshall,21.9900,35.8200,42.4700,2,03-22-2004,F,12-03-2009,0,eZ1crkXQGR
7302,Bryce Rice,Bryce ,Rice,24.6700,32.7000,44.5600,0,10-24-2000,M,12-03-2009,0,HjPCjcoDyS
7303,Wilmer Fisher,Wilmer ,Fisher,13.4000,31.5200,48.3400,3,12-25-2003,M,12-03-2009,0,bTtLdrBUw2
7304,Solomon Garner,Solomon ,Garner,10.2400,69.9700,45.7300,2,10-14-2007,M,12-03-2009,1,P60VvstymY
7305,May Hester,May ,Hester,11.2500,41.4100,10.4800,4,10-05-2004,F,12-03-2009,0,TeYncMxqPs
7306,Carey Fields,Carey ,Fields,19.9400,35.9300,5.5700,2,10-22-2004,F,12-03-2009,0,M1pNoCvEPh
7307,Miranda Travis,Miranda ,Travis,25.1400,49.4900,11.6800,3,10-24-2007,F,12-03-2009,0,9NtrUIY2xm
7308,Charity Atkinson,Charity ,Atkinson,11.8200,20.2300,47.7100,3,09-09-2003,F,12-03-2009,1,U6ZjVoQ5z8
7309,Jeanne Butler,Jeanne ,Butler,21.7700,24.1900,1.2600,1,11-18-2004,F,12-03-2009,0,lbptWJcBM2
7310,Arline Cochran,Arline ,Cochran,15.8700,20.7600,42.6500,2,12-07-2005,F,12-03-2009,1,ArAI9MpFcl
7311,Devon Schaefer,Devon ,Schaefer,26.3000,67.3600,15.1600,1,07-06-2002,M,12-03-2009,0,Qs6ZOgZ71f
7312,Josie Ewing,Josie ,Ewing,22.5200,21.0900,15.1300,1,01-09-2003,F,12-03-2009,1,AebmNl8RMu
7313,Louella Hutchinson,Louella ,Hutchinson,28.4300,46.3100,4.1600,2,04-25-2004,F,12-03-2009,1,c1ayy4rzU6
7314,Angelia Wallace,Angelia ,Wallace,24.9300,15.7300,19.9200,2,04-24-2008,F,12-03-2009,0,YbBNiUUmlP
7315,Coleman Mccullough,Coleman ,Mccullough,11.3500,32.2100,35.2800,2,12-08-2007,M,12-03-2009,1,8IN5EMPeYn
7316,Cecile Nunez,Cecile ,Nunez,18.1000,60.4700,19.6100,4,12-28-2001,F,12-03-2009,1,iYpXRte28Q
7317,Fred Deleon,Fred ,Deleon,13.1800,39.8600,24.6700,1,11-14-2007,M,12-03-2009,1,sF4OLYWfGR
7318,Bernard Golden,Bernard ,Golden,14.3400,29.1900,26.5200,3,01-16-2004,M,12-03-2009,1,XdqhGKcxdp
7319,Lessie Parker,Lessie ,Parker,17.5100,53.1700,13.8100,1,07-24-2006,F,12-03-2009,0,kIY6tsb9Uz
7320,Rosie Pham,Rosie ,Pham,19.8500,39.3100,24.4200,1,10-31-2003,F,12-03-2009,0,xAzMFREQax
7321,Louis Hanna,Louis ,Hanna,13.2100,41.6200,36.3600,3,05-17-2008,M,12-03-2009,1,pLtcb2gTM8
7322,Julianne Singh,Julianne ,Singh,20.2700,27.0800,35.1200,3,11-14-2005,F,12-03-2009,1,L8YkKnG6ic
7323,Odell Everett,Odell ,Everett,23.1800,50.2100,10.4400,1,09-13-2002,M,12-03-2009,0,mcAG5zIkA0
7324,Lucy Torres,Lucy ,Torres,16.7500,26.0400,36.3500,2,12-10-2005,F,12-03-2009,1,S2xUynbs2e
7325,Scott Colon,Scott ,Colon,27.3200,18.2500,46.7600,0,06-25-2009,M,12-03-2009,1,9aFboheexm
7326,Valerie Atkins,Valerie ,Atkins,16.0000,18.9400,4.6500,0,09-29-2007,F,12-03-2009,1,pOIgK1qDNW
7327,Giovanni Ayala,Giovanni ,Ayala,14.5800,33.8800,25.2800,2,03-22-2008,M,12-03-2009,0,hiBgfHaKDv
7328,Cesar Roach,Cesar ,Roach,12.5800,25.8400,23.7500,2,01-30-2006,M,12-03-2009,1,2nsU7SepHo
7329,Nolan Carr,Nolan ,Carr,15.4200,31.9100,11.1600,1,01-25-2004,M,12-03-2009,0,ZHmY849Eyk
7330,Noel Villa,Noel ,Villa,15.7900,39.5400,22.3300,4,07-09-2002,M,12-03-2009,0,HBFKTVQY5U
7331,Deana Montes,Deana ,Montes,20.3200,40.8600,7.5200,1,04-22-2000,F,12-03-2009,1,zVdcvDrRBg
7332,Bettye Gay,Bettye ,Gay,26.2000,29.0200,2.0500,3,03-30-2008,F,12-03-2009,0,MFE6PyFtDo
7333,Serena Carney,Serena ,Carney,18.9300,25.8600,4.7600,0,09-09-2007,F,12-03-2009,1,LOSKJwMbVe
7334,Lavonne Mayer,Lavonne ,Mayer,25.4900,36.7000,35.1000,3,11-21-2000,F,12-03-2009,0,o2kZfXDSAy
7335,Cecil Sparks,Cecil ,Sparks,15.6000,33.8700,36.2100,2,09-07-2009,M,12-03-2009,0,6Apkq34zgQ
7336,Williams Ortega,Williams ,Ortega,11.9800,32.9300,4.0700,1,09-10-2007,M,12-03-2009,1,9RSYmC1KwV
7337,Grady Burke,Grady ,Burke,16.4300,44.7700,5.7700,2,02-24-2000,M,12-03-2009,0,l2O4457s2C
7338,Kristin Ochoa,Kristin ,Ochoa,18.9300,24.1700,25.8900,2,04-29-2008,F,12-03-2009,1,SEsN31Hhor
7339,Elisabeth Giles,Elisabeth ,Giles,14.7100,29.1200,25.5800,3,05-31-2006,F,12-03-2009,0,hjvQxbDpBp
7340,Rafael Mcintyre,Rafael ,Mcintyre,19.6100,40.3300,39.2700,4,03-04-2008,M,12-03-2009,1,B0lDiS8K9w
7341,Clinton Lewis,Clinton ,Lewis,27.2900,18.7000,10.8100,3,09-13-2004,M,12-03-2009,0,ojpUmNIsWS
7342,Stacie Burnett,Stacie ,Burnett,27.1500,24.0800,17.0000,0,06-13-2009,F,12-03-2009,1,JpGytZ2ZlR
7343,Randal Andersen,Randal ,Andersen,29.4600,41.1400,48.3300,0,06-19-2007,M,12-03-2009,1,vrEs1ePeL9
7344,Adeline Camacho,Adeline ,Camacho,12.9500,18.8900,20.3400,4,06-14-2002,F,12-03-2009,1,hXeToQb1E6
7345,Leslie Petersen,Leslie ,Petersen,22.7000,54.7400,22.5900,4,05-01-2008,F,12-03-2009,1,8PIwH8Hg8l
7346,Thelma Rivers,Thelma ,Rivers,20.1800,42.6500,1.2900,1,06-23-2005,F,12-03-2009,0,Dr0StNS0Zk
7347,Sidney Marks,Sidney ,Marks,13.6100,29.5900,37.3000,0,11-05-2000,M,12-03-2009,0,xjv5SfFwWX
7348,Laurie Pollard,Laurie ,Pollard,19.5500,12.3300,18.6800,1,06-07-2004,F,12-03-2009,1,8khMpMhYP3
7349,Trevor Cowan,Trevor ,Cowan,29.6800,35.1400,10.8300,2,01-02-2000,M,12-03-2009,1,eE7nkoF21Q
7350,Clarence Tapia,Clarence ,Tapia,19.7800,44.1200,37.1900,4,10-26-2001,M,12-03-2009,0,iDZmO7kz0j
7351,Jame Mcgee,Jame ,Mcgee,17.5500,67.0900,49.5500,1,08-18-2004,M,12-03-2009,0,c95PH13CVj
7352,Rory Kim,Rory ,Kim,16.1200,44.2200,37.2000,3,12-29-2003,M,12-03-2009,0,ZMDwEngoKs
7353,Kendra Day,Kendra ,Day,13.2600,37.5300,34.1900,1,06-19-2006,F,12-03-2009,0,WXixHUeseL
7354,Virgil Townsend,Virgil ,Townsend,18.0700,47.7300,46.0100,3,09-28-2000,M,12-03-2009,1,AEAzXxvmQB
7355,Sylvia Manning,Sylvia ,Manning,28.4900,20.0300,48.7900,2,11-16-2000,F,12-03-2009,1,tqLcsaY7aF
7356,Steve Cervantes,Steve ,Cervantes,23.4000,47.0500,11.8500,2,07-27-2003,M,12-03-2009,1,foExVUbiMW
7357,Gail Berger,Gail ,Berger,16.0000,52.5300,5.0800,3,08-11-2009,F,12-03-2009,0,zWe9Wfr7hp
7358,Damian Carrillo,Damian ,Carrillo,12.0900,48.8500,2.8000,2,09-28-2008,M,12-03-2009,1,7O0CUktUvX
7359,Melody Rollins,Melody ,Rollins,18.5800,18.9500,8.7500,1,04-22-2002,F,12-03-2009,1,ywgI9cu7nW
7360,Gregory Bell,Gregory ,Bell,25.6000,22.2600,8.5000,0,02-04-2006,M,12-03-2009,0,cj8J9TBsX7
7361,Ines Ali,Ines ,Ali,18.3200,37.9400,36.7400,3,04-17-2000,F,12-03-2009,0,qgTW1qs1DQ
